Reaction Name,inficon_gc,GC Run ID,GC Time Stamp,iC4H10,O2,N2,N2O,H2,Furnace Temp,Reactor Temp,Ramp Rate,Number of Samples,Delay Time,Injection Offset,gc_stream,Bulk SP
24-059,inficon_gc,2b0d5c8f-d5cf-4d7a-b1b0-7bc27fa30025,1721188425,57.2025,0,75.075,0,0,555.0418701,-1,0,3,0,3,3,15
24-059,inficon_gc,41a6c337-f834-4da8-ae38-b049f20b1894,1721188766,57.2025,0,75.075,0,0,555.0418701,-1,0,3,0,3,3,15
24-059,inficon_gc,6dc41354-5e97-476e-853c-9478a8644938,1721189100,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,4,15
24-059,inficon_gc,d05bc5a9-3370-4ac8-a1e6-f3e457c15299,1721189434,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,5,15
24-059,inficon_gc,6e6040cb-4d25-4989-9988-95f21d92569b,1721189768,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,6,15
24-059,inficon_gc,2896243f-72f1-43f6-a6bb-92bee4ae39a3,1721190102,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,1,15
24-059,inficon_gc,6d4c47ba-075d-44d3-b27f-9998a0177e45,1721190436,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,2,15
24-059,inficon_gc,5c6d48a0-8dbd-418d-9b68-22e20825e1bc,1721190771,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,3,15
24-059,inficon_gc,3a0dc96b-df96-46f8-9789-584d0a553a34,1721191105,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,4,15
24-059,inficon_gc,df9f37de-22e1-4a84-83e1-11d2dcf80240,1721191439,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,5,15
24-059,inficon_gc,6c0a1027-199d-4385-adb9-eb460ce5427a,1721191773,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,6,15
24-059,inficon_gc,3cdba402-7244-41c2-97e3-ca89d9370c78,1721192107,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,1,15
24-059,inficon_gc,1a0c2f23-69c5-47ca-9685-0106811f75bb,1721192442,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,2,15
24-059,inficon_gc,6bcd58f5-70da-4995-b770-34df65c995c0,1721192776,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,3,15
24-059,inficon_gc,a82a756b-0af1-473e-a765-de071ea96d96,1721193110,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,4,15
24-059,inficon_gc,a11d7a33-180a-434f-aadb-28259b61693b,1721193444,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,5,15
24-059,inficon_gc,271c8409-1fc9-471e-b0e7-be445185b513,1721193779,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,6,15
24-059,inficon_gc,03257ea4-aac1-4845-8ad3-d1b32c7a155e,1721194113,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,1,15
24-059,inficon_gc,b93fdfe3-2458-4649-b7fd-6100496be784,1721194447,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,2,15
24-059,inficon_gc,d95d0db9-4065-4848-b9a5-2e7eb57d50f6,1721194781,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,3,15
24-059,inficon_gc,b69c7889-3b71-4046-a881-d584d752c512,1721195115,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,4,15
24-059,inficon_gc,0f8b9005-a39a-4846-b8f3-d68c53fe9098,1721195450,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,5,15
24-059,inficon_gc,580267c0-f2b5-451a-b037-709c21e387e0,1721195784,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,6,15
24-059,inficon_gc,3fc58851-1962-4fe2-99c1-8417c0c704b5,1721196118,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,1,15
24-059,inficon_gc,3b530c13-7187-4799-af7f-b3f3265ef3ad,1721196452,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,2,15
24-059,inficon_gc,b54e12f3-cccc-4a1f-ae53-35e7319fff59,1721196787,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,3,15
24-059,inficon_gc,d98adc55-583a-4d5a-a5db-504df49a12b7,1721197121,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,4,15
24-059,inficon_gc,d129956f-eab1-4d2e-880f-8bee2fec3586,1721197455,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,5,15
24-059,inficon_gc,bef517ef-768f-4873-b7db-155a115c8480,1721197789,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,6,15
24-059,inficon_gc,d4c5346e-1f72-41c6-a6f4-623ab37a9d0d,1721198123,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,1,15
24-059,inficon_gc,4b4d02f4-0248-47bb-92c3-8c525a250250,1721198457,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,2,15
24-059,inficon_gc,039845bd-ec5b-4747-a19a-c159d5f852b5,1721198791,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,3,15
24-059,inficon_gc,c5a11286-b732-4fb4-aa37-73de445383db,1721199125,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,4,15
24-059,inficon_gc,e8fadfa8-fadb-4ac6-ad7e-6345c4769349,1721199460,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,5,15
24-059,inficon_gc,9ef95bc9-0ae7-488f-9232-8db2a0c50cf0,1721199794,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,6,15
24-059,inficon_gc,583b563d-71f2-41d2-8591-7e8d273508f2,1721200128,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,1,15
24-059,inficon_gc,a7a7db8b-1df1-4649-94c6-94c9783f48a8,1721200462,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,2,15
24-059,inficon_gc,3280cd81-b20d-4176-97d7-17187d851fda,1721200796,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,3,15
24-059,inficon_gc,2ec201a7-8397-464a-91c6-a098cede882f,1721201130,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,4,15
24-059,inficon_gc,c0a2d0b3-8397-49cb-9d77-6e0222216163,1721201465,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,5,15
24-059,inficon_gc,52620342-2ff0-4e06-80af-907453760562,1721201799,57.2025,0,75.075,0,0,555.0418701,-1,0,1,0,3,6,15
24-059-02,inficon_gc,c147f64f-b9c7-44aa-892a-b21b91b2fbbf,1721234145,57.2025,0,75.075,0,0,25,-1,0,3,0,0,1,15
24-059-02,inficon_gc,2362b3d6-d741-4ab4-9318-305a973e9cf1,1721234479,57.2025,0,75.075,0,0,25,-1,0,3,0,0,1,15
24-059-02,inficon_gc,226a144e-6c0f-41de-9871-ac418e2ff25a,1721234819,57.2025,0,75.075,0,0,25,-1,0,3,0,0,1,15
24-059-02,inficon_gc,8b09ea53-b5e4-42aa-9599-707ea59954a9,1721235233,57.2025,0,75.075,0,0,25,-1,0,3,0,3,1,15
24-059-02,inficon_gc,581cad9c-6e15-4e2f-83e7-d3d3f7a68f6f,1721235567,57.2025,0,75.075,0,0,25,-1,0,3,0,3,1,15
24-059-02,inficon_gc,bfe27758-55b8-4c70-a7e6-09cc565a1058,1721235909,57.2025,0,75.075,0,0,25,-1,0,3,0,3,1,15
24-059-02,inficon_gc,a8497c8b-7f23-4dac-8682-88b855e6f0c3,1721236248,57.2025,0,75.075,0,0,25,-1,0,3,0,3,2,15
24-059-02,inficon_gc,190ba548-1180-4f65-b7c0-aabc66af33e3,1721236584,57.2025,0,75.075,0,0,25,-1,0,3,0,3,2,15
24-059-02,inficon_gc,7c342441-ad6b-42fd-8708-5375a9847cb5,1721236924,57.2025,0,75.075,0,0,25,-1,0,3,0,3,2,15
24-059-02,inficon_gc,64206682-b046-410d-824b-105ae3ebcb47,1721237262,57.2025,0,75.075,0,0,25,-1,0,3,0,3,3,15
24-059-02,inficon_gc,ab9137a7-9272-408d-8ea3-212da3cf7c62,1721237603,57.2025,0,75.075,0,0,25,-1,0,3,0,3,3,15
24-059-02,inficon_gc,468e54ec-ce83-4afa-b4a5-d89e4a381e99,1721237935,57.2025,0,75.075,0,0,25,-1,0,3,0,3,3,15
24-059-02,inficon_gc,3fe7efb1-34b6-4f21-a3bd-472cf5c66e48,1721238268,57.2025,0,75.075,0,0,25,-1,0,3,0,3,4,15
24-059-02,inficon_gc,bf2fec81-0a7e-412e-aa19-59b8fed57701,1721238599,57.2025,0,75.075,0,0,25,-1,0,3,0,3,4,15
24-059-02,inficon_gc,67c1e8de-c911-4107-8d26-50aecfa161ad,1721238932,57.2025,0,75.075,0,0,25,-1,0,3,0,3,4,15
24-059-02,inficon_gc,4e408636-e579-43c1-abdc-0123f7fad659,1721239266,57.2025,0,75.075,0,0,25,-1,0,3,0,3,5,15
24-059-02,inficon_gc,adbddcaf-dbee-4567-849b-6215863c93f5,1721239606,57.2025,0,75.075,0,0,25,-1,0,3,0,3,5,15
24-059-02,inficon_gc,23f33c1c-3c80-49a0-9145-6d8e36fb2d1a,1721239938,57.2025,0,75.075,0,0,25,-1,0,3,0,3,5,15
24-059-02,inficon_gc,41ac7ab0-800e-4665-a3c1-4639f7e13648,1721240273,57.2025,0,75.075,0,0,25,-1,0,3,0,3,6,15
24-059-02,inficon_gc,dfcf3ebb-89b7-4aa4-8ea0-29043386b010,1721240607,57.2025,0,75.075,0,0,25,-1,0,3,0,3,6,15
24-059-02,inficon_gc,d19942b6-6ca1-4f96-9282-2c3cc78a7c2c,1721240939,57.2025,0,75.075,0,0,25,-1,0,3,0,3,6,15
